Federative_Unit,NM_MUN,Lula_votes,Lula_per,Jair_votes,Jair_per
Minas Gerais,Caranaíba,1493,59.84,1002,40.16
Minas Gerais,Carandaí,8977,54.9,7374,45.1
Minas Gerais,Carangola,9738,52.74,8726,47.26
Minas Gerais,Caratinga,21977,46.06,25737,53.94
Minas Gerais,Carbonita,3693,65.64,1933,34.36
Minas Gerais,Careaçu,1798,46.17,2096,53.83
Minas Gerais,Carlos Chagas,6730,62.12,4103,37.88
Minas Gerais,Carmésia,1089,61.66,677,38.34
Minas Gerais,Carmo Da Cachoeira,4143,58.92,2888,41.08
Minas Gerais,Carmo Da Mata,4505,59.37,3083,40.63
Minas Gerais,Carmo De Minas,3663,47.72,4013,52.28
Minas Gerais,Carmo Do Cajuru,6768,45.35,8157,54.65
Minas Gerais,Carmo Do Paranaíba,5959,35,11066,65
Minas Gerais,Carmo Do Rio Claro,5064,41.9,7021,58.1
Minas Gerais,Carmópolis De Minas,5755,50.5,5641,49.5
Minas Gerais,Carneirinho,3112,50.95,2996,49.05
Minas Gerais,Carrancas,1471,54.44,1231,45.56
Minas Gerais,Carvalhópolis,1139,43.49,1480,56.51
Minas Gerais,Carvalhos,1647,52.99,1461,47.01
Minas Gerais,Casa Grande,997,47.32,1110,52.68
Minas Gerais,Cascalho Rico,1140,43.2,1499,56.8
Minas Gerais,Cássia,4945,47.61,5441,52.39
Minas Gerais,Cataguases,24425,61.07,15572,38.93
Minas Gerais,Catas Altas,2227,60.34,1464,39.66
Minas Gerais,Catas Altas Da Noruega,1974,67.98,930,32.02
Minas Gerais,Catuji,4196,76.77,1270,23.23
Minas Gerais,Catuti,2369,73.66,847,26.34
Minas Gerais,Caxambu,6499,50.7,6320,49.3
Minas Gerais,Cedro Do Abaeté,420,47.19,470,52.81
Minas Gerais,Central De Minas,2086,49.89,2095,50.11
Minas Gerais,Centralina,3779,65.03,2032,34.97
Minas Gerais,Chácara,1761,59.94,1177,40.06
Minas Gerais,Chalé,2224,52.66,1999,47.34
Minas Gerais,Chapada Do Norte,4735,84.52,867,15.48
Minas Gerais,Chapada Gaúcha,4179,66.22,2132,33.78
Minas Gerais,Chiador,1194,51.31,1133,48.69
Minas Gerais,Cipotânea,2628,67.3,1277,32.7
Minas Gerais,Claraval,1170,31.33,2564,68.67
Minas Gerais,Claro Dos Poções,3354,58.82,2348,41.18
Minas Gerais,Cláudio,5781,33.22,11623,66.78
Minas Gerais,Coimbra,3281,64.01,1845,35.99
Minas Gerais,Coluna,3036,66.14,1554,33.86
Minas Gerais,Comendador Gomes,926,42.97,1229,57.03
Minas Gerais,Comercinho,3594,79.16,946,20.84
Minas Gerais,Conceição Da Aparecida,2957,47.21,3306,52.79
Minas Gerais,Conceição Da Barra De Minas,1760,59.78,1184,40.22
Minas Gerais,Conceição Das Alagoas,8369,55.4,6737,44.6
Minas Gerais,Conceição Das Pedras,988,46.69,1128,53.31
Minas Gerais,Conceição De Ipanema,1918,58.87,1340,41.13
Minas Gerais,Conceição Do Mato Dentro,8955,69.5,3930,30.5
Minas Gerais,Conceição Do Pará,1376,34.52,2610,65.48
Minas Gerais,Conceição Do Rio Verde,4487,57.99,3251,42.01
Minas Gerais,Conceição Dos Ouros,2665,37.49,4444,62.51
Minas Gerais,Cônego Marinho,3635,84.42,671,15.58
Minas Gerais,Confins,2403,44.68,2975,55.32
Minas Gerais,Congonhal,2844,37.72,4696,62.28
Minas Gerais,Congonhas,18137,54.18,15340,45.82
Minas Gerais,Congonhas Do Norte,2128,75.95,674,24.05
Minas Gerais,Conquista,2181,50.8,2112,49.2
Minas Gerais,Conselheiro Lafaiete,44178,57.03,33282,42.97
Minas Gerais,Conselheiro Pena,5046,43.68,6507,56.32
Minas Gerais,Consolação,653,46.71,745,53.29
Minas Gerais,Contagem,162786,44.51,202910,55.49
Minas Gerais,Coqueiral,2700,46.18,3147,53.82
Minas Gerais,Coração De Jesus,11355,74.68,3850,25.32
Minas Gerais,Cordisburgo,3001,54.91,2464,45.09
Minas Gerais,Cordislândia,1205,56.97,910,43.03
Minas Gerais,Corinto,8214,59.75,5533,40.25
Minas Gerais,Coroaci,3326,59.77,2239,40.23
Minas Gerais,Coromandel,7425,40.94,10710,59.06
Minas Gerais,Coronel Fabriciano,25144,41.31,35727,58.69
Minas Gerais,Coronel Murta,4007,76.57,1226,23.43
Minas Gerais,Coronel Pacheco,1327,58.13,956,41.87
Minas Gerais,Coronel Xavier Chaves,1466,62.54,878,37.46
Minas Gerais,Córrego Danta,1050,47.25,1172,52.75
Minas Gerais,Córrego Do Bom Jesus,1422,44.37,1783,55.63
Minas Gerais,Córrego Fundo,1745,42.12,2398,57.88
Minas Gerais,Córrego Novo,1692,65.51,891,34.49
Minas Gerais,Couto De Magalhães De Minas,2043,78.4,563,21.6
Minas Gerais,Crisólita,2441,74.67,828,25.33
Minas Gerais,Cristais,3234,49.75,3266,50.25
Minas Gerais,Cristália,2589,75.26,851,24.74
Minas Gerais,Cristiano Otoni,1764,50.87,1704,49.13
Minas Gerais,Cristina,2440,39.62,3718,60.38
Minas Gerais,Crucilândia,1895,46.65,2167,53.35
Minas Gerais,Cruzeiro Da Fortaleza,1357,42.47,1838,57.53
Minas Gerais,Cruzília,5517,56.4,4265,43.6
Minas Gerais,Cuparaque,1100,39.2,1706,60.8
Minas Gerais,Curral De Dentro,2861,62.24,1736,37.76
Minas Gerais,Curvelo,23339,52.19,21381,47.81
Minas Gerais,Datas,2774,76.88,834,23.12
Minas Gerais,Delfim Moreira,2293,43.96,2923,56.04
Minas Gerais,Delfinópolis,2056,45.25,2488,54.75
Minas Gerais,Delta,3213,61.92,1976,38.08
Minas Gerais,Descoberto,2089,59.36,1430,40.64
Minas Gerais,Desterro De Entre Rios,1948,40.97,2807,59.03
Minas Gerais,Desterro Do Melo,1603,55.31,1295,44.69
Minas Gerais,Diamantina,19045,68.73,8664,31.27
Minas Gerais,Diogo De Vasconcelos,2178,76.21,680,23.79
Minas Gerais,Dionísio,2837,58.65,2000,41.35
Minas Gerais,Divinésia,2444,68.17,1141,31.83
Minas Gerais,Divino,6807,57.5,5032,42.5
Minas Gerais,Divino Das Laranjeiras,1552,48.85,1625,51.15
Minas Gerais,Divinolândia De Minas,2480,60.75,1602,39.25
Minas Gerais,Divinópolis,60868,44.36,76341,55.64
Minas Gerais,Divisa Alegre,2401,64.27,1335,35.73
Minas Gerais,Divisa Nova,1966,52.05,1811,47.95
Minas Gerais,Divisópolis,3405,67.77,1619,32.23
Minas Gerais,Dom Bosco,1251,46.66,1430,53.34
Minas Gerais,Dom Cavati,1524,46.49,1754,53.51
Minas Gerais,Dom Joaquim,1903,65.04,1023,34.96
Minas Gerais,Dom Silvério,2311,67.99,1088,32.01
Minas Gerais,Dom Viçoso,1111,47.58,1224,52.42
Minas Gerais,Dona Eusébia,2583,56.01,2029,43.99
Minas Gerais,Dores De Campos,3240,50.09,3229,49.91
Minas Gerais,Dores De Guanhães,2292,63.63,1310,36.37
Minas Gerais,Dores Do Indaiá,3290,40.75,4783,59.25
Minas Gerais,Dores Do Turvo,2509,64.32,1392,35.68
Minas Gerais,Doresópolis,733,47.57,808,52.43
Minas Gerais,Douradoquara,928,58.7,653,41.3
Minas Gerais,Durandé,2849,57.36,2118,42.64
Minas Gerais,Elói Mendes,6153,39.56,9402,60.44
Minas Gerais,Engenheiro Caldas,2728,51.49,2570,48.51
Minas Gerais,Engenheiro Navarro,3222,72.86,1200,27.14
Minas Gerais,Entre Folhas,2278,51.1,2180,48.9
Minas Gerais,Entre Rios De Minas,5451,56.46,4203,43.54
Minas Gerais,Ervália,8390,67.1,4114,32.9
Minas Gerais,Esmeraldas,21117,53.02,18715,46.98
Minas Gerais,Espera Feliz,7256,52.13,6663,47.87
Minas Gerais,Espinosa,11844,66.7,5914,33.3
Minas Gerais,Espírito Santo Do Dourado,2034,50.56,1989,49.44
Minas Gerais,Estiva,3267,44.05,4150,55.95
Minas Gerais,Estrela Dalva,1248,63.54,716,36.46
Minas Gerais,Estrela Do Indaiá,1031,49.66,1045,50.34
Minas Gerais,Estrela Do Sul,2532,57.85,1845,42.15
Minas Gerais,Eugenópolis,3635,51.33,3447,48.67
Minas Gerais,Ewbank Da Câmara,2286,67.31,1110,32.69
Minas Gerais,Extrema,12071,43.94,15399,56.06
Minas Gerais,Fama,1087,46.08,1272,53.92
Minas Gerais,Faria Lemos,1502,62.48,902,37.52
Minas Gerais,Felício Dos Santos,2087,65.63,1093,34.37
Minas Gerais,Felisburgo,2701,72.47,1026,27.53
Minas Gerais,Felixlândia,5015,58.51,3556,41.49
Minas Gerais,Fernandes Tourinho,933,48.39,995,51.61
Minas Gerais,Ferros,4108,68.31,1906,31.69
Minas Gerais,Fervedouro,3856,58.79,2703,41.21
Minas Gerais,Florestal,2699,52.61,2431,47.39
Minas Gerais,Formiga,15808,37.8,26008,62.2
Minas Gerais,Formoso,2664,60.96,1706,39.04
Minas Gerais,Fortaleza De Minas,1022,44.38,1281,55.62
Minas Gerais,Fortuna De Minas,1340,62.12,817,37.88
Minas Gerais,Francisco Badaró,3201,71.82,1256,28.18
Minas Gerais,Francisco Dumont,1879,61.75,1164,38.25
Minas Gerais,Francisco Sá,10303,72.72,3865,27.28
Minas Gerais,Franciscópolis,2352,71.14,954,28.86
Minas Gerais,Frei Gaspar,2587,68.73,1177,31.27
Minas Gerais,Frei Inocêncio,2846,58.34,2032,41.66
Minas Gerais,Frei Lagonegro,1751,69.21,779,30.79
Minas Gerais,Fronteira,4249,54.18,3594,45.82
Minas Gerais,Fronteira Dos Vales,2372,78.54,648,21.46
Minas Gerais,Fruta De Leite,2500,80.75,596,19.25
Minas Gerais,Frutal,13705,43.83,17561,56.17
Minas Gerais,Funilândia,1687,45.82,1995,54.18
Minas Gerais,Galiléia,1932,51.33,1832,48.67
Minas Gerais,Gameleiras,2348,68.74,1068,31.26
Minas Gerais,Glaucilândia,2167,71.9,847,28.1
Minas Gerais,Goiabeira,970,42.98,1287,57.02
Minas Gerais,Goianá,1752,55.64,1397,44.36
Minas Gerais,Gonçalves,1115,37.57,1853,62.43
Minas Gerais,Gonzaga,1885,62.25,1143,37.75
Minas Gerais,Gouveia,5279,70.11,2251,29.89
Minas Gerais,Governador Valadares,56237,37.19,94975,62.81
Minas Gerais,Grão Mogol,6057,74.17,2109,25.83
Minas Gerais,Grupiara,529,40.6,774,59.4
Minas Gerais,Guanhães,9447,55.96,7434,44.04
Minas Gerais,Guapé,3054,37.44,5102,62.56
Minas Gerais,Guaraciaba,4412,71.36,1771,28.64
Minas Gerais,Guaraciama,3312,83.45,657,16.55
Minas Gerais,Guaranésia,6779,58.65,4779,41.35
Minas Gerais,Guarani,3512,66.28,1787,33.72
Minas Gerais,Guarará,1512,56.15,1181,43.85
Minas Gerais,Guarda-Mor,2019,47.07,2270,52.93
Minas Gerais,Guaxupé,14800,50.51,14500,49.49
Minas Gerais,Guidoval,3099,60.67,2009,39.33
Minas Gerais,Guimarânia,2396,45.62,2856,54.38
Minas Gerais,Guiricema,3640,62.74,2162,37.26
Minas Gerais,Gurinhatã,1749,48.81,1834,51.19
Minas Gerais,Heliodora,2220,54.32,1867,45.68
Minas Gerais,Iapu,2923,47.41,3242,52.59
Minas Gerais,Ibertioga,2794,71.9,1092,28.1
Minas Gerais,Ibiá,6284,50.08,6265,49.92
Minas Gerais,Ibiaí,3327,76.25,1036,23.75
Minas Gerais,Ibiracatu,2913,77.85,829,22.15
Minas Gerais,Ibiraci,2985,42.1,4105,57.9
Minas Gerais,Ibirité,48879,49.81,49261,50.19
Minas Gerais,Ibitiúra De Minas,747,28.38,1885,71.62
Minas Gerais,Ibituruna,1015,51.84,943,48.16
Minas Gerais,Icaraí De Minas,4406,71.64,1744,28.36
Minas Gerais,Igarapé,11642,47.72,12752,52.28
Minas Gerais,Igaratinga,2763,43.08,3651,56.92
Minas Gerais,Iguatama,2685,54.13,2275,45.87
Minas Gerais,Ijaci,2260,52.42,2051,47.58
Minas Gerais,Ilicínea,3968,51.29,3768,48.71
Minas Gerais,Imbé De Minas,2466,57.83,1798,42.17
Minas Gerais,Inconfidentes,2182,43.04,2888,56.96
Minas Gerais,Indaiabira,2431,56.84,1846,43.16
Minas Gerais,Indianópolis,2091,54.35,1756,45.65
Minas Gerais,Ingaí,1209,58.8,847,41.2
Minas Gerais,Inhapim,6764,45.45,8119,54.55
Minas Gerais,Inhaúma,2356,51.96,2178,48.04
Minas Gerais,Inimutaba,2775,60.17,1837,39.83
Minas Gerais,Ipaba,4878,49.32,5013,50.68
Minas Gerais,Ipanema,5611,49.77,5662,50.23
Minas Gerais,Ipatinga,47691,34.88,89030,65.12
Minas Gerais,Ipiaçu,1687,61.35,1063,38.65
Minas Gerais,Ipuiúna,2790,44.74,3446,55.26
Minas Gerais,Iraí De Minas,2237,45,2734,55
Minas Gerais,Itabira,38302,53.77,32928,46.23
Minas Gerais,Itabirinha,3154,51.77,2938,48.23
Minas Gerais,Itabirito,17931,54.73,14833,45.27
Minas Gerais,Itacambira,2644,79.88,666,20.12
Minas Gerais,Itacarambi,6405,70.83,2638,29.17
Minas Gerais,Itaguara,3849,45.88,4541,54.12
Minas Gerais,Itaipé,4041,68.57,1852,31.43
Minas Gerais,Itajubá,19299,34.52,36611,65.48
Minas Gerais,Itamarandiba,11656,62.58,6969,37.42
Minas Gerais,Itamarati De Minas,1722,61.04,1099,38.96
Minas Gerais,Itambacuri,8030,67.52,3862,32.48
Minas Gerais,Itambé Do Mato Dentro,1320,68.39,610,31.61
Minas Gerais,Itamogi,3196,46.18,3725,53.82
Minas Gerais,Itamonte,3662,39.3,5655,60.7
Minas Gerais,Itanhandu,4431,45.91,5221,54.09
Minas Gerais,Itanhomi,3758,56.11,2940,43.89
Minas Gerais,Itaobim,6693,59.28,4597,40.72
Minas Gerais,Itapagipe,3599,45.99,4226,54.01
Minas Gerais,Itapecerica,7586,53.78,6519,46.22
Minas Gerais,Itapeva,2475,38.05,4029,61.95
Minas Gerais,Itatiaiuçu,3225,40.11,4815,59.89
Minas Gerais,Itaú De Minas,3722,41.41,5266,58.59
Minas Gerais,Itaúna,18682,33.56,36985,66.44
Minas Gerais,Itaverava,2789,61.87,1719,38.13
Minas Gerais,Itinga,5944,78.09,1668,21.91
Minas Gerais,Itueta,1424,36.45,2483,63.55
Minas Gerais,Ituiutaba,32408,55.78,25687,44.22
Minas Gerais,Itumirim,2535,55.48,2034,44.52
Minas Gerais,Iturama,12032,53.16,10602,46.84
Minas Gerais,Itutinga,1807,62.9,1066,37.1
Minas Gerais,Jaboticatubas,6176,52.94,5490,47.06
Minas Gerais,Jacinto,4265,67.34,2069,32.66
Minas Gerais,Jacuí,1391,29.51,3323,70.49
Minas Gerais,Jacutinga,4011,27.71,10464,72.29
Minas Gerais,Jaguaraçu,1174,47.82,1281,52.18
Minas Gerais,Jaíba,11430,60.63,7421,39.37
Minas Gerais,Jampruca,2086,70.54,871,29.46
Minas Gerais,Janaúba,22182,55.6,17712,44.4
Minas Gerais,Januária,26063,75.62,8405,24.38
Minas Gerais,Japaraíba,1327,47.11,1490,52.89
Minas Gerais,Japonvar,4639,79.65,1185,20.35
Minas Gerais,Jeceaba,2902,62.53,1739,37.47
Minas Gerais,Jenipapo De Minas,2744,75.47,892,24.53
Minas Gerais,Jequeri,5142,69.24,2284,30.76
Minas Gerais,Jequitaí,3059,70.48,1281,29.52
Minas Gerais,Jequitibá,2202,49.33,2262,50.67
Minas Gerais,Jequitinhonha,9219,76.44,2842,23.56
Minas Gerais,Jesuânia,1437,44.59,1786,55.41
Minas Gerais,Joaíma,5412,76.31,1680,23.69
Minas Gerais,Joanésia,1979,56.77,1507,43.23
Minas Gerais,João Monlevade,22945,49.56,23348,50.44
Minas Gerais,João Pinheiro,12917,46.93,14606,53.07
Minas Gerais,Joaquim Felício,1358,57.18,1017,42.82
Minas Gerais,Jordânia,3372,64.88,1825,35.12
Minas Gerais,José Gonçalves De Minas,1765,72.54,668,27.46
Minas Gerais,José Raydan,1767,64.8,960,35.2
Minas Gerais,Josenópolis,1618,75.33,530,24.67
Minas Gerais,Juatuba,8576,49.13,8879,50.87
Minas Gerais,Juiz De Fora,180954,56.09,141651,43.91
Minas Gerais,Juramento,2434,69.44,1071,30.56
Minas Gerais,Juruaia,2816,38.36,4525,61.64
Minas Gerais,Juvenília,2526,67.92,1193,32.08
Minas Gerais,Ladainha,5661,74.75,1912,25.25
Minas Gerais,Lagamar,2192,43.79,2814,56.21
Minas Gerais,Lagoa Da Prata,10699,38.28,17251,61.72
Minas Gerais,Lagoa Dos Patos,1626,63.47,936,36.53
Minas Gerais,Lagoa Dourada,4092,50.05,4084,49.95
Minas Gerais,Lagoa Formosa,5299,44.74,6545,55.26
Minas Gerais,Lagoa Grande,3214,56.06,2519,43.94
Minas Gerais,Lagoa Santa,14906,38.48,23835,61.52
Minas Gerais,Lajinha,5890,48.21,6327,51.79
Minas Gerais,Lambari,4756,36.49,8276,63.51
Minas Gerais,Lamim,2059,73.72,734,26.28
Minas Gerais,Laranjal,2230,50.19,2213,49.81
Minas Gerais,Lassance,2684,65.29,1427,34.71
Minas Gerais,Lavras,27564,48.48,29296,51.52
Minas Gerais,Leandro Ferreira,1104,43.07,1459,56.93
Minas Gerais,Leme Do Prado,2083,73.14,765,26.86
Minas Gerais,Leopoldina,18381,59.9,12305,40.1
Minas Gerais,Liberdade,2153,64.64,1178,35.36
Minas Gerais,Lima Duarte,7765,70.37,3270,29.63
Minas Gerais,Limeira Do Oeste,2777,56.17,2167,43.83
Minas Gerais,Lontra,4266,73.56,1533,26.44
Minas Gerais,Luisburgo,1816,40.04,2719,59.96
Minas Gerais,Luislândia,3724,82.77,775,17.23
Minas Gerais,Luminárias,1941,55.41,1562,44.59
Minas Gerais,Luz,4477,41.91,6206,58.09
Minas Gerais,Machacalis,2828,64.68,1544,35.32
Minas Gerais,Machado,8906,38.46,14248,61.54
Minas Gerais,Madre De Deus De Minas,2120,61.11,1349,38.89
Minas Gerais,Malacacheta,6655,66.03,3424,33.97
Minas Gerais,Mamonas,3161,69.3,1400,30.7
Minas Gerais,Manga,7264,65.71,3790,34.29
Minas Gerais,Manhuaçu,20470,43.96,26099,56.04
Minas Gerais,Manhumirim,6311,50.04,6301,49.96
Minas Gerais,Mantena,6081,41.17,8689,58.83
Minas Gerais,Mar De Espanha,4331,53.49,3766,46.51
Minas Gerais,Maravilhas,2252,43.87,2881,56.13
Minas Gerais,Maria Da Fé,3560,36.98,6067,63.02
Minas Gerais,Mariana,26911,69.37,11885,30.63
Minas Gerais,Marilac,1977,66.14,1012,33.86
Minas Gerais,Mário Campos,4604,47.55,5079,52.45
Minas Gerais,Maripá De Minas,1160,49.01,1207,50.99
Minas Gerais,Marliéria,1764,52.74,1581,47.26
Minas Gerais,Marmelópolis,1147,50.17,1139,49.83
Minas Gerais,Martinho Campos,3278,38.38,5263,61.62
Minas Gerais,Martins Soares,3210,53.23,2820,46.77
Minas Gerais,Mata Verde,3005,61.05,1917,38.95
Minas Gerais,Materlândia,2053,77.44,598,22.56
Minas Gerais,Mateus Leme,9570,47.06,10764,52.94
Minas Gerais,Mathias Lobato,1414,61.96,868,38.04
Minas Gerais,Matias Barbosa,5365,56.69,4098,43.31
Minas Gerais,Matias Cardoso,3556,72.1,1376,27.9
Minas Gerais,Matipó,6209,54.67,5149,45.33
Minas Gerais,Mato Verde,5262,63.1,3077,36.9
Minas Gerais,Matozinhos,11329,49.15,11720,50.85
Minas Gerais,Matutina,1162,46.44,1340,53.56
Minas Gerais,Medeiros,948,39.42,1457,60.58
Minas Gerais,Medina,7697,68.48,3543,31.52
Minas Gerais,Mendes Pimentel,2107,56.11,1648,43.89
Minas Gerais,Mercês,4481,67.58,2150,32.42
Minas Gerais,Mesquita,2018,52.99,1790,47.01
Minas Gerais,Minas Novas,10680,78.81,2871,21.19
Minas Gerais,Minduri,1290,50.81,1249,49.19
Minas Gerais,Mirabela,6033,72.22,2321,27.78
Minas Gerais,Miradouro,3798,59.37,2599,40.63
Minas Gerais,Miraí,3819,48.42,4068,51.58
Minas Gerais,Miravânia,1952,76.16,611,23.84
Minas Gerais,Moeda,2055,50.05,2051,49.95
Minas Gerais,Moema,2319,45.65,2761,54.35
Minas Gerais,Monjolos,1038,65.82,539,34.18
Minas Gerais,Monsenhor Paulo,2667,49.24,2749,50.76
Minas Gerais,Montalvânia,6068,69.86,2618,30.14
Minas Gerais,Monte Alegre De Minas,5841,52.19,5351,47.81
Minas Gerais,Monte Azul,8193,60.54,5340,39.46
Minas Gerais,Monte Belo,4111,49.62,4174,50.38
Minas Gerais,Monte Carmelo,14435,51.73,13471,48.27
Minas Gerais,Monte Formoso,2136,77.67,614,22.33
Minas Gerais,Monte Santo De Minas,5659,45.81,6694,54.19
Minas Gerais,Monte Sião,3434,23.53,11161,76.47
Minas Gerais,Montes Claros,111080,48.75,116755,51.25
Minas Gerais,Montezuma,2830,69.38,1249,30.62
Minas Gerais,Morada Nova De Minas,2426,44.96,2970,55.04
Minas Gerais,Morro Da Garça,1465,70.13,624,29.87
Minas Gerais,Morro Do Pilar,1893,71.01,773,28.99
Minas Gerais,Munhoz,2124,45.86,2507,54.14
Minas Gerais,Muriaé,28680,47.12,32191,52.88
Minas Gerais,Mutum,7902,48,8561,52
Minas Gerais,Muzambinho,6136,44.76,7574,55.24
Minas Gerais,Nacip Raydan,1213,67.28,590,32.72
Minas Gerais,Nanuque,10129,50,10130,50
Minas Gerais,Naque,2248,57.42,1667,42.58
Minas Gerais,Natalândia,1452,61.37,914,38.63
Minas Gerais,Natércia,1186,37.75,1956,62.25
Minas Gerais,Nazareno,3360,65.51,1769,34.49
Minas Gerais,Nepomuceno,7553,47.98,8190,52.02
Minas Gerais,Ninheira,3738,69.21,1663,30.79
Minas Gerais,Nova Belém,1439,55.65,1147,44.35
Minas Gerais,Nova Era,6523,59,4532,41
Minas Gerais,Nova Lima,30489,51.13,29146,48.87
Minas Gerais,Nova Módica,1532,61.67,952,38.33
Minas Gerais,Nova Ponte,4563,48.37,4871,51.63
Minas Gerais,Nova Porteirinha,3023,64.44,1668,35.56
Minas Gerais,Nova Resende,4147,40.6,6068,59.4
Minas Gerais,Nova Serrana,13328,27.68,34819,72.32
Minas Gerais,Nova União,2437,58.33,1741,41.67
Minas Gerais,Novo Cruzeiro,11217,76.7,3407,23.3
Minas Gerais,Novo Oriente De Minas,4168,73.5,1503,26.5
Minas Gerais,Novorizonte,2128,62.74,1264,37.26
Minas Gerais,Olaria,1180,68.09,553,31.91
Minas Gerais,Olhos D'Água,2939,76.48,904,23.52
Minas Gerais,Olímpio Noronha,1193,59.29,819,40.71
Minas Gerais,Oliveira,12804,49.68,12969,50.32
Minas Gerais,Oliveira Fortes,1409,72.03,547,27.97
Minas Gerais,Onça De Pitangui,1014,39.05,1583,60.95
Minas Gerais,Oratórios,2523,76.27,785,23.73
Minas Gerais,Orizânia,2722,55.09,2219,44.91
Minas Gerais,Ouro Branco,12941,52.13,11885,47.87
Minas Gerais,Ouro Fino,6138,32.38,12819,67.62
Minas Gerais,Ouro Preto,34587,69.93,14872,30.07
Minas Gerais,Ouro Verde De Minas,2910,60.55,1896,39.45
Minas Gerais,Padre Carvalho,2205,70.97,902,29.03
Minas Gerais,Padre Paraíso,5595,62.07,3419,37.93
Minas Gerais,Pai Pedro,2881,75.52,934,24.48
Minas Gerais,Paineiras,1908,59.68,1289,40.32
Minas Gerais,Pains,2510,46.79,2854,53.21
Minas Gerais,Paiva,872,66.31,443,33.69
Minas Gerais,Palma,2591,63.86,1466,36.14
Minas Gerais,Palmópolis,3008,74.92,1007,25.08
Minas Gerais,Papagaios,4605,49.24,4748,50.76
Minas Gerais,Pará De Minas,18210,35.39,33252,64.61
Minas Gerais,Paracatu,21379,43,28345,57
Minas Gerais,Paraguaçu,5963,45.92,7022,54.08
Minas Gerais,Paraisópolis,5004,39.96,7517,60.04
Minas Gerais,Paraopeba,7309,46.42,8438,53.58
Minas Gerais,Passa Quatro,5392,52.16,4946,47.84
Minas Gerais,Passa Tempo,3211,57.51,2372,42.49
Minas Gerais,Passa Vinte,1000,54.11,848,45.89
Minas Gerais,Passabém,871,62.71,518,37.29
Minas Gerais,Passos,28437,46.85,32256,53.15
Minas Gerais,Patis,2958,80.08,736,19.92
Minas Gerais,Patos De Minas,30612,35.22,56293,64.78
Minas Gerais,Patrocínio,20332,38.87,31972,61.13
Minas Gerais,Patrocínio Do Muriaé,2284,57.23,1707,42.77
Minas Gerais,Paula Cândido,4179,71.58,1659,28.42
Minas Gerais,Paulistas,2340,80.8,556,19.2
Minas Gerais,Pavão,2956,67.81,1403,32.19
Minas Gerais,Peçanha,5785,65.6,3033,34.4
Minas Gerais,Pedra Azul,7018,59.83,4712,40.17
Minas Gerais,Pedra Bonita,2255,47.46,2496,52.54
Minas Gerais,Pedra Do Anta,1970,72.99,729,27.01
Minas Gerais,Pedra Do Indaiá,1173,40.46,1726,59.54
Minas Gerais,Pedra Dourada,1327,61.69,824,38.31
Minas Gerais,Pedralva,2985,40.94,4307,59.06
Minas Gerais,Pedras De Maria Da Cruz,4075,77.27,1199,22.73
Minas Gerais,Pedrinópolis,1196,48.25,1283,51.75
Minas Gerais,Pedro Leopoldo,17093,44.8,21063,55.2
Minas Gerais,Pedro Teixeira,1495,77.46,435,22.54
Minas Gerais,Pequeri,1396,57.24,1043,42.76
Minas Gerais,Pequi,1433,48.94,1495,51.06
Minas Gerais,Perdigão,1586,24.48,4892,75.52
Minas Gerais,Perdizes,4163,41.59,5847,58.41
Minas Gerais,Perdões,5975,44.8,7363,55.2
Minas Gerais,Periquito,2447,52.86,2182,47.14
Minas Gerais,Pescador,1532,66.44,774,33.56
Minas Gerais,Piau,1599,65.53,841,34.47
Minas Gerais,Piedade De Caratinga,2635,44.88,3236,55.12
Minas Gerais,Piedade De Ponte Nova,2048,70.96,838,29.04
Minas Gerais,Piedade Do Rio Grande,1805,60.05,1201,39.95
Minas Gerais,Piedade Dos Gerais,1861,48.92,1943,51.08
Minas Gerais,Pimenta,2408,44.44,3011,55.56
Minas Gerais,Pingo D'Água,1987,62.92,1171,37.08
Minas Gerais,Pintópolis,3145,73.36,1142,26.64
Minas Gerais,Piracema,2775,58.99,1929,41.01
Minas Gerais,Pirajuba,1789,53.01,1586,46.99
Minas Gerais,Piranga,6120,65.88,3170,34.12
Minas Gerais,Piranguçu,1387,38,2263,62
Minas Gerais,Piranguinho,2603,46.19,3032,53.81
Minas Gerais,Pirapetinga,4346,55.68,3459,44.32
Minas Gerais,Pirapora,13515,44.8,16654,55.2
Minas Gerais,Piraúba,4356,57.65,3200,42.35
Minas Gerais,Pitangui,5960,35.23,10955,64.77
Minas Gerais,Piumhi,7058,36.16,12460,63.84
Minas Gerais,Planura,3093,50.39,3045,49.61
Minas Gerais,Poço Fundo,5065,49.3,5208,50.7
